ticker,company,industry,datereleased,fourmonthslater,numberofchanges,pricechange
CRM,Salesforce.com,Information Technology,3/9/12,7/7/12,7263,-0.079223989
NVDA,Nvidia Corporation,Information Technology,3/13/12,7/11/12,10925,-0.147396878
ES,Eversource Energy,Utilities,3/15/12,7/13/12,8984,0.096587379
KSS,Kohl's Corp.,Consumer Discretionary,3/16/12,7/14/12,2006,-0.047979129
KSS,Kraft Heinz Co,Consumer Staples,3/16/12,7/14/12,2006,-0.047979129
JWN,Nordstrom,Consumer Discretionary,3/16/12,7/14/12,3698,-0.049424338
HD,Home Depot,Consumer Discretionary,3/22/12,7/20/12,1752,0.026552837
SIG,Signet Jewelers,Consumer Discretionary,3/22/12,7/20/12,6864,-0.084596539
SIG,Simon Property Group Inc,Real Estate,3/22/12,7/20/12,6864,-0.084596539
GPS,Gap (The),Consumer Discretionary,3/26/12,7/24/12,6820,0.086558254
KR,Kroger Co.,Consumer Staples,3/27/12,7/25/12,967,-0.12077349
ROST,Ross Stores,Consumer Discretionary,3/27/12,7/25/12,22234,0.132507451
TJX,TJX Companies Inc.,Consumer Discretionary,3/27/12,7/25/12,11683,0.123275384
PVH,PVH Corp.,Consumer Discretionary,3/28/12,7/26/12,1762,-0.11747079
PVH,Qorvo,Information Technology,3/28/12,7/26/12,1762,-0.11747079
TIF,Tiffany & Co.,Consumer Discretionary,3/28/12,7/26/12,2221,-0.195423994
ULTA,Ulta Salon Cosmetics & Fragrance Inc,Consumer Discretionary,3/28/12,7/26/12,44218,-0.077144923
ULTA,Under Armour,Consumer Discretionary,3/28/12,7/26/12,44218,-0.077144923
ULTA,Under Armour,Consumer Discretionary,3/28/12,7/26/12,44218,-0.077144923
URBN,Urban Outfitters,Consumer Discretionary,4/2/12,7/31/12,2625,0.034190859
BBBY,Bed Bath & Beyond,Consumer Discretionary,4/24/12,8/22/12,3639,-0.016393457
BBBY,Berkshire Hathaway,Financials,4/24/12,8/22/12,3639,-0.016393457
KMX,Carmax Inc,Consumer Discretionary,4/25/12,8/23/12,3240,-0.054400032
RHT,Red Hat Inc.,Information Technology,4/25/12,8/23/12,10394,-0.025325004
STZ,Constellation Brands,Consumer Staples,4/30/12,8/28/12,6958,0.501851749
BBY,Best Buy Co. Inc.,Consumer Discretionary,5/1/12,8/29/12,7146,-0.182222358
MCK,McKesson Corp.,Health Care,5/2/12,8/30/12,5701,-0.032859107
CA,"CA, Inc.",Information Technology,5/11/12,9/8/12,6394,0.04748982
SYMC,Symantec Corp.,Information Technology,5/21/12,9/18/12,8425,0.265822727
EA,Electronic Arts,Information Technology,5/25/12,9/22/12,11135,-0.068917018
XLNX,Xilinx Inc,Information Technology,5/25/12,9/22/12,84324,0.100125604
NTAP,NetApp,Information Technology,6/19/12,10/17/12,14007,-0.032362481
SJM,JM Smucker,Consumer Staples,6/25/12,10/23/12,4600,0.156332232
HRB,Block H&R,Financials,6/26/12,10/24/12,19456,0.176612551
MDT,Medtronic plc,Health Care,6/26/12,10/24/12,7226,0.131592279
ORCL,Oracle Corp.,Information Technology,6/26/12,10/24/12,9110,0.10396972
GIS,General Mills,Consumer Staples,7/3/12,10/31/12,340,0.044470638
FDX,FedEx Corporation,Industrials,7/16/12,11/13/12,2,-0.014274989
CAG,ConAgra Foods Inc.,Consumer Staples,7/20/12,11/17/12,364271,0.171695701
PAYX,Paychex Inc.,Information Technology,7/20/12,11/17/12,3579,-0.001712331
NKE,Nike,Consumer Discretionary,7/24/12,11/21/12,4339,0.032164436
MSFT,Microsoft Corp.,Information Technology,7/26/12,11/23/12,9501,-0.035918046
CTAS,Cintas Corporation,Industrials,7/30/12,11/27/12,1402,0.044116235
KLAC,KLA-Tencor Corp.,Information Technology,8/6/12,12/4/12,5361,-0.077941877
STX,Seagate Technology,Information Technology,8/9/12,12/7/12,7524,-0.125736317
HAR,Harman Int'l Industries,Consumer Discretionary,8/10/12,12/8/12,5317,-0.101747051
EL,Estee Lauder Cos.,Consumer Staples,8/17/12,12/15/12,3016,-0.011037174
ADP,Automatic Data Processing,Information Technology,8/20/12,12/18/12,1705,0.012624198
WDC,Western Digital,Information Technology,8/20/12,12/18/12,85148,-0.114870488
LRCX,Lam Research,Information Technology,8/22/12,12/20/12,4754,0.045727294
HRS,Harris Corporation,Information Technology,8/27/12,12/25/12,3330,0.070491784
SYY,Sysco Corp.,Consumer Staples,8/28/12,12/26/12,9118,0.049317373
LLTC,Linear Technology Corp.,Information Technology,8/29/12,12/27/12,782,0.055219913
CSCO,Cisco Systems,Information Technology,9/12/12,1/10/13,3963,0.087199875
CPB,Campbell Soup,Consumer Staples,9/27/12,1/25/13,3567,0.077063639
COST,Costco Co.,Consumer Staples,10/19/12,2/16/13,2516,0.160644785
MON,Monsanto Co.,Materials,10/19/12,2/16/13,788,0.171741243
MON,Monster Beverage,Consumer Staples,10/19/12,2/16/13,788,0.171741243
AZO,AutoZone Inc,Consumer Discretionary,10/22/12,2/19/13,674,0.025724449
MU,Micron Technology,Information Technology,10/29/12,2/26/13,16281,0.465930018
ACN,Accenture plc,Information Technology,10/30/12,2/27/13,10265,0.103842141
AAPL,Apple Inc.,Information Technology,10/31/12,2/28/13,6680,-0.250822638
TEL,TE Connectivity Ltd.,Information Technology,11/13/12,3/13/13,3857,0.237927695
TEL,"Tegna, Inc.",Consumer Discretionary,11/13/12,3/13/13,3857,0.237927695
BEN,Franklin Resources,Financials,11/15/12,3/15/13,7506,0.203775304
DHI,D. R. Horton,Consumer Discretionary,11/16/12,3/16/13,14008,0.300443452
DHI,Danaher Corp.,Health Care,11/16/12,3/16/13,14008,0.300443452
SBUX,Starbucks Corp.,Consumer Discretionary,11/16/12,3/16/13,5264,0.186970649
TDG,TransDigm Group,Industrials,11/16/12,3/16/13,2153,0.172697668
V,Visa Inc.,Information Technology,11/16/12,3/16/13,9482,0.113337397
JCI,Johnson Controls International,Industrials,11/19/12,3/19/13,78055,0.162245387
ROK,Rockwell Automation Inc.,Industrials,11/19/12,3/19/13,262,0.118987556
TSN,Tyson Foods,Consumer Staples,11/19/12,3/19/13,1683,0.304258472
APD,Air Products & Chemicals Inc,Materials,11/20/12,3/20/13,2219,0.096870341
EMR,Emerson Electric Company,Industrials,11/20/12,3/20/13,720,0.186141789
JEC,Jacobs Engineering Group,Industrials,11/20/12,3/20/13,8229,0.373985822
BDX,Becton Dickinson,Health Care,11/21/12,3/21/13,240114,0.21111874
FFIV,F5 Networks,Information Technology,11/21/12,3/21/13,7775,-0.011327085
HP,Helmerich & Payne,Energy,11/21/12,3/21/13,11215,0.187392286
SWKS,Skyworks Solutions,Information Technology,11/21/12,3/21/13,8704,0.007962509
DIS,The Walt Disney Company,Consumer Discretionary,11/21/12,3/21/13,3905,0.174501095
VAR,Varian Medical Systems,Health Care,11/21/12,3/21/13,15710,0.048068501
ABC,AmerisourceBergen Corp,Health Care,11/27/12,3/27/13,119032,0.235754083
HOLX,Hologic,Health Care,11/28/12,3/28/13,27344,0.191354833
DE,Deere & Co.,Industrials,12/17/12,4/16/13,5097,-0.026069287
HRL,Hormel Foods Corp.,Consumer Staples,12/19/12,4/18/13,3,0.312258544
A,Agilent Technologies Inc,Health Care,12/20/12,4/19/13,6381,0.020874037
COO,The Cooper Companies,Health Care,12/20/12,4/19/13,3050,0.145901938
HPQ,HP Inc.,Information Technology,12/27/12,4/26/13,11391,0.431362563
URI,"United Rentals, Inc.",Industrials,1/23/13,5/23/13,6009,0.134129092
DFS,Discover Financial Services,Financials,1/25/13,5/25/13,23582,0.225039855
MKC,McCormick & Co.,Consumer Staples,1/25/13,5/25/13,2672,0.199010957
GOOG,Alphabet Inc Class C,Information Technology,1/29/13,5/29/13,13282,0.152093669
LEN,Lennar Corp.,Consumer Discretionary,1/29/13,5/29/13,12730,-0.052477938
AMZN,Amazon.com Inc,Consumer Discretionary,1/30/13,5/30/13,1789,-0.021740808
EBAY,eBay Inc.,Information Technology,2/1/13,6/1/13,44217,-0.054361185
NFLX,Netflix Inc.,Information Technology,2/1/13,6/1/13,12677,0.372876341
ISRG,Intuitive Surgical Inc.,Health Care,2/4/13,6/4/13,6693,-0.13078571
KSU,Kansas City Southern,Industrials,2/4/13,6/4/13,3672,0.161729197
BIIB,BIOGEN IDEC Inc.,Health Care,2/5/13,6/5/13,45352,0.360574508
NOC,Northrop Grumman Corp.,Industrials,2/5/13,6/5/13,47339,0.275571722
TROW,T. Rowe Price Group,Financials,2/5/13,6/5/13,6938,0.019552484
EXPE,Expedia Inc.,Consumer Discretionary,2/6/13,6/6/13,79528,-0.150160514
HBI,Hanesbrands Inc,Consumer Discretionary,2/6/13,6/6/13,4162,0.269843569
PHM,Pulte Homes Inc.,Consumer Discretionary,2/6/13,6/6/13,2817,0.071609947
DD,Du Pont (E.I.),Materials,2/7/13,6/7/13,4122,0.192619408
NBL,Noble Energy Inc,Energy,2/7/13,6/7/13,9570,0.034022688
LUV,Southwest Airlines,Industrials,2/7/13,6/7/13,7388,0.199902067
UNH,United Health Group Inc.,Health Care,2/7/13,6/7/13,14180,0.101014345
AJG,Arthur J. Gallagher & Co.,Financials,2/8/13,6/8/13,6078,0.1724365
CERN,Cerner,Health Care,2/8/13,6/8/13,5690,0.127695803
CMG,Chipotle Mexican Grill,Consumer Discretionary,2/8/13,6/8/13,14006,0.140558702
GD,General Dynamics,Industrials,2/8/13,6/8/13,2505,0.193718666
MTD,Mettler Toledo,Health Care,2/8/13,6/8/13,3502,-0.016188049
UNP,Union Pacific,Industrials,2/8/13,6/8/13,503,0.199038033
BA,Boeing Company,Industrials,2/11/13,6/11/13,7155,0.356665788
DLPH,Delphi Automotive,Consumer Discretionary,2/11/13,6/11/13,4956,0.283139175
CCI,Crown Castle International Corp.,Real Estate,2/12/13,6/12/13,7157,-0.00453809
CCI,CSRA Inc.,Information Technology,2/12/13,6/12/13,7157,-0.00453809
GT,Goodyear Tire & Rubber,Consumer Discretionary,2/12/13,6/12/13,4771,0.077200623
HCP,HCP Inc.,Real Estate,2/12/13,6/12/13,3811,-0.026950963
LYB,LyondellBasell,Materials,2/12/13,6/12/13,6366,0.074848954
MSI,Motorola Solutions Inc.,Information Technology,2/12/13,6/12/13,11744,-0.066937926
RAI,Reynolds American Inc.,Consumer Staples,2/12/13,6/12/13,2764,0.111246187
BHI,Baker Hughes Inc,Energy,2/13/13,6/13/13,2013,0.021218919
DAL,Delta Air Lines,Industrials,2/13/13,6/13/13,6000,0.265899853
HSIC,Henry Schein,Health Care,2/13/13,6/13/13,7164,0.086274476
PXD,Pioneer Natural Resources,Energy,2/13/13,6/13/13,34171,0.159657125
RTN,Raytheon Co.,Industrials,2/13/13,6/13/13,5042,0.265685552
RTN,Realty Income Corporation,Real Estate,2/13/13,6/13/13,5042,0.265685552
MMM,3M Company,Industrials,2/14/13,6/14/13,507,0.086427686
ALK,Alaska Air Group Inc,Industrials,2/14/13,6/14/13,2635,0.15007189
BWA,BorgWarner,Consumer Discretionary,2/14/13,6/14/13,468,0.125099834
DISCA,Discovery Communications-A,Consumer Discretionary,2/14/13,6/14/13,3050,0.078204418
DISCA,Discovery Communications-C,Consumer Discretionary,2/14/13,6/14/13,3050,0.078204418
IR,Ingersoll-Rand PLC,Industrials,2/14/13,6/14/13,9171,0.072265406
MA,Mastercard Inc.,Information Technology,2/14/13,6/14/13,23428,0.095070954
R,Ryder System,Industrials,2/14/13,6/14/13,6561,0.07494485
R,"S&P Global, Inc.",Financials,2/14/13,6/14/13,6561,0.07494485
SNA,Snap-On Inc.,Consumer Discretionary,2/14/13,6/14/13,3807,0.160502123
ABT,Abbott Laboratories,Health Care,2/15/13,6/15/13,6186,0.053290523
ALB,Albemarle Corp,Materials,2/15/13,6/15/13,4983,-0.030019578
AN,AutoNation Inc,Consumer Discretionary,2/15/13,6/15/13,3064,-0.042580905
BMY,Bristol-Myers Squibb,Health Care,2/15/13,6/15/13,8298,0.290221995
CBS,CBS Corp.,Consumer Discretionary,2/15/13,6/15/13,2825,0.074540989
CELG,Celgene Corp.,Health Care,2/15/13,6/15/13,4905,0.208464157
CVS,CVS Health,Consumer Staples,2/15/13,6/15/13,2580,0.159320672
DOW,Dow Chemical,Materials,2/15/13,6/15/13,164310,0.068109933
GM,General Motors,Consumer Discretionary,2/15/13,6/15/13,3363,0.235230545
HBAN,Huntington Bancshares,Financials,2/15/13,6/15/13,4942,0.07334393
MAS,Masco Corp.,Industrials,2/15/13,6/15/13,5552,0.043485183
REGN,Regeneron,Health Care,2/15/13,6/15/13,21223,0.436548857
RSG,Republic Services Inc,Industrials,2/15/13,6/15/13,5473,0.095732504
RHI,Robert Half International,Industrials,2/15/13,6/15/13,16994,-0.045781089
TXT,Textron Inc.,Industrials,2/15/13,6/15/13,5108,-0.097066558
TRIP,TripAdvisor,Consumer Discretionary,2/15/13,6/15/13,7381,0.435164405
TRIP,Twenty-First Century Fox Class A,Consumer Discretionary,2/15/13,6/15/13,7381,0.435164405
WYN,Wyndham Worldwide,Consumer Discretionary,2/15/13,6/15/13,2905,-0.001081397
ALXN,Alexion Pharmaceuticals,Health Care,2/19/13,6/19/13,10903,0.092337176
CNC,Centene Corporation,Health Care,2/19/13,6/19/13,6602,0.12353197
CMA,Comerica Inc.,Financials,2/19/13,6/19/13,2042,0.066790473
COP,ConocoPhillips,Energy,2/19/13,6/19/13,1508,0.06399118
CSX,CSX Corp.,Industrials,2/19/13,6/19/13,2326,0.079013366
FMC,FMC Corporation,Materials,2/19/13,6/19/13,2936,0.083499116
IDXX,IDEXX Laboratories,Health Care,2/19/13,6/19/13,4061,-0.03164415
INTC,Intel Corp.,Information Technology,2/19/13,6/19/13,5037,0.19656251
NI,NiSource Inc.,Utilities,2/19/13,6/19/13,34,0.060254417
VTR,Ventas Inc,Real Estate,2/19/13,6/19/13,12814,0.007523091
WY,Weyerhaeuser Corp.,Real Estate,2/19/13,6/19/13,68674,-0.103298638
WHR,Whirlpool Corp.,Consumer Discretionary,2/19/13,6/19/13,5174,0.136654104
WHR,Whole Foods Market,Consumer Staples,2/19/13,6/19/13,5174,0.136654104
ALL,Allstate Corp,Financials,2/20/13,6/20/13,6059,0.014202249
AAL,American Airlines Group,Industrials,2/20/13,6/20/13,43676,0.255063791
AIZ,Assurant Inc,Financials,2/20/13,6/20/13,11120,0.228643325
CMI,Cummins Inc.,Industrials,2/20/13,6/20/13,3239,-0.016850825
XRAY,Dentsply Sirona,Health Care,2/20/13,6/20/13,3064,-0.058110899
FLR,Fluor Corp.,Industrials,2/20/13,6/20/13,3757,-0.062540168
MAR,Marriott Int'l.,Consumer Discretionary,2/20/13,6/20/13,4384,-0.009667745
SWK,Stanley Black & Decker,Consumer Discretionary,2/20/13,6/20/13,4510,0.00641234
TSCO,Tractor Supply Company,Consumer Discretionary,2/20/13,6/20/13,8228,0.112817175
YUM,Yum! Brands Inc,Consumer Discretionary,2/20/13,6/20/13,2808,0.080232233
YUM,Zimmer Biomet Holdings,Health Care,2/20/13,6/20/13,2808,0.080232233
AIG,"American International Group, Inc.",Financials,2/21/13,6/21/13,22678,0.171942057
AME,AMETEK Inc,Industrials,2/21/13,6/21/13,730,-0.023998975
BAX,Baxter International Inc.,Health Care,2/21/13,6/21/13,6026,0.067585466
CTXS,Citrix Systems,Information Technology,2/21/13,6/21/13,7691,-0.159803931
CMS,CMS Energy,Utilities,2/21/13,6/21/13,7482,0.019401945
CMCSA,Comcast Corp.,Consumer Discretionary,2/21/13,6/21/13,6157,-0.003103896
ED,Consolidated Edison,Utilities,2/21/13,6/21/13,1594,-0.007684
DVN,Devon Energy Corp.,Energy,2/21/13,6/21/13,1666,-0.019017515
DPS,Dr Pepper Snapple Group,Consumer Staples,2/21/13,6/21/13,3623,0.087799255
EQT,EQT Corporation,Energy,2/21/13,6/21/13,4260,0.346818438
EQR,Equity Residential,Real Estate,2/21/13,6/21/13,21691,-0.027587643
FLS,Flowserve Corporation,Industrials,2/21/13,6/21/13,2058,0.0248206
INCY,Incyte,Health Care,2/21/13,6/21/13,5994,-0.091039085
MJN,Mead Johnson,Consumer Staples,2/21/13,6/21/13,3482,0.011127542
NDAQ,NASDAQ OMX Group,Financials,2/21/13,6/21/13,8029,0.059860162
PEP,PepsiCo Inc.,Consumer Staples,2/21/13,6/21/13,5625,0.078404657
PPG,PPG Industries,Materials,2/21/13,6/21/13,2331,0.14925559
RF,Regions Financial Corp.,Financials,2/21/13,6/21/13,14139,0.20434107
ATVI,Activision Blizzard,Information Technology,2/22/13,6/22/13,7945,-0.053891014
AMG,Affiliated Managers Group Inc,Financials,2/22/13,6/22/13,212609,0.09134393
APH,Amphenol Corp,Information Technology,2/22/13,6/22/13,907,0.081965581
AVB,"AvalonBay Communities, Inc.",Real Estate,2/22/13,6/22/13,15006,0.030918447
BLL,Ball Corp,Materials,2/22/13,6/22/13,4165,-0.034657788
SCHW,Charles Schwab Corporation,Financials,2/22/13,6/22/13,6148,0.237971049
CVX,Chevron Corp.,Energy,2/22/13,6/22/13,360810,0.033883361
CHD,Church & Dwight,Consumer Staples,2/22/13,6/22/13,16264,-0.019114745
EFX,Equifax Inc.,Industrials,2/22/13,6/22/13,1369,0.08321162
EXC,Exelon Corp.,Utilities,2/22/13,6/22/13,16489,0.002461078
FISV,Fiserv Inc,Information Technology,2/22/13,6/22/13,2632,0.078015979
FTI,FMC Technologies Inc.,Energy,2/22/13,6/22/13,5061,0.060535937
FCX,Freeport-McMoRan Inc.,Materials,2/22/13,6/22/13,15281,-0.084416364
HOG,Harley-Davidson,Consumer Discretionary,2/22/13,6/22/13,4299,-0.009330777
HUM,Humana Inc.,Health Care,2/22/13,6/22/13,7527,0.207226732
JBHT,J. B. Hunt Transport Services,Industrials,2/22/13,6/22/13,499,0.037957437
MAC,Macerich,Real Estate,2/22/13,6/22/13,3318,-0.025887356
MAC,Macy's Inc.,Consumer Discretionary,2/22/13,6/22/13,3318,-0.025887356
MRO,Marathon Oil Corp.,Energy,2/22/13,6/22/13,6072,-0.007781562
MAA,Mid-America Apartments,Real Estate,2/22/13,6/22/13,4205,-0.090337663
NOV,National Oilwell Varco Inc.,Energy,2/22/13,6/22/13,1349,0.00733077
NEM,Newmont Mining Corp. (Hldg. Co.),Materials,2/22/13,6/22/13,657638,-0.248067344
NLSN,Nielsen Holdings,Industrials,2/22/13,6/22/13,1648,0.064245569
PNW,Pinnacle West Capital,Utilities,2/22/13,6/22/13,4558,-0.039025234
PRU,Prudential Financial,Financials,2/22/13,6/22/13,9559,0.283519912
STT,State Street Corp.,Financials,2/22/13,6/22/13,25768,0.140650691
HSY,The Hershey Company,Consumer Staples,2/22/13,6/22/13,1954,0.071937231
TWX,Time Warner Inc.,Consumer Discretionary,2/22/13,6/22/13,9743,0.083237335
WU,Western Union Co,Information Technology,2/22/13,6/22/13,19275,0.20189762
XEL,Xcel Energy Inc,Utilities,2/22/13,6/22/13,5304,0.011168148
AIV,Apartment Investment & Mgmt,Real Estate,2/25/13,6/25/13,2587,-0.010742718
ESS,"Essex Property Trust, Inc.",Real Estate,2/25/13,6/25/13,4743,0.055788773
FE,FirstEnergy Corp,Utilities,2/25/13,6/25/13,1,-0.05519952
HST,Host Hotels & Resorts,Real Estate,2/25/13,6/25/13,8470,0.005920676
LUK,Leucadia National Corp.,Financials,2/25/13,6/25/13,2957,-0.036852447
MTB,M&T Bank Corp.,Financials,2/25/13,6/25/13,29236,0.066994387
MDLZ,Mondelez International,Consumer Staples,2/25/13,6/25/13,6327,0.089761886
UAL,United Continental Holdings,Industrials,2/25/13,6/25/13,7772,0.169646209
XYL,Xylem Inc.,Industrials,2/25/13,6/25/13,3177,-0.036477068
AGN,"Allergan, Plc",Health Care,2/26/13,6/26/13,4088,0.456123809
XEC,Cimarex Energy,Energy,2/26/13,6/26/13,3944,0.008868253
CTSH,Cognizant Technology Solutions,Information Technology,2/26/13,6/26/13,4014,-0.15831798
ETFC,E*Trade,Financials,2/26/13,6/26/13,6056,0.160189573
EIX,Edison Int'l,Utilities,2/26/13,6/26/13,6474,0.039349877
EQIX,Equinix,Real Estate,2/26/13,6/26/13,15104,-0.141911825
FIS,Fidelity National Information Services,Information Technology,2/26/13,6/26/13,5912,0.172008639
GPC,Genuine Parts,Consumer Discretionary,2/26/13,6/26/13,29890,0.12350884
IBM,International Business Machines,Information Technology,2/26/13,6/26/13,306,-0.016905966
IP,International Paper,Materials,2/26/13,6/26/13,2399,0.038807413
IFF,Intl Flavors & Fragrances,Materials,2/26/13,6/26/13,4922,0.067275275
JNPR,Juniper Networks,Information Technology,2/26/13,6/26/13,10390,-0.097751705
K,Kellogg Co.,Consumer Staples,2/26/13,6/26/13,6441,0.074747403
KEY,KeyCorp,Financials,2/26/13,6/26/13,14618,0.189914762
LH,Laboratory Corp. of America Holding,Health Care,2/26/13,6/26/13,4775,0.123855794
LVLT,Level 3 Communications,Telecommunications Services,2/26/13,6/26/13,12489,0.012291052
MAT,Mattel Inc.,Consumer Discretionary,2/26/13,6/26/13,1844,0.114159973
MCO,Moody's Corp,Financials,2/26/13,6/26/13,13934,0.242002878
MS,Morgan Stanley,Financials,2/26/13,6/26/13,5919,0.111327284
NFX,Newfield Exploration Co,Energy,2/26/13,6/26/13,15277,0.025063635
NTRS,Northern Trust Corp.,Financials,2/26/13,6/26/13,4666,0.103821591
OXY,Occidental Petroleum,Energy,2/26/13,6/26/13,227617,0.107470318
OKE,ONEOK,Energy,2/26/13,6/26/13,3955,-0.059727907
PNR,Pentair Ltd.,Industrials,2/26/13,6/26/13,49783,0.132630646
PGR,Progressive Corp.,Financials,2/26/13,6/26/13,3418,0.025514444
PEG,Public Serv. Enterprise Inc.,Utilities,2/26/13,6/26/13,4845,0.045601925
TSS,Total System Services,Information Technology,2/26/13,6/26/13,5127,0.024906821
VRSK,Verisk Analytics,Industrials,2/26/13,6/26/13,2429,0.07606675
WAT,Waters Corporation,Health Care,2/26/13,6/26/13,2556,0.086676141
HCN,Welltower Inc.,Real Estate,2/26/13,6/26/13,3445,0.045011029
AES,AES Corp,Utilities,2/27/13,6/27/13,186343,0.030551672
AFL,AFLAC Inc,Financials,2/27/13,6/27/13,20091,0.173064476
AMT,American Tower Corp A,Real Estate,2/27/13,6/27/13,4702,-0.034245757
AMP,Ameriprise Financial,Financials,2/27/13,6/27/13,9080,0.207992917
AMGN,Amgen Inc,Health Care,2/27/13,6/27/13,21805,0.092246385
CNP,CenterPoint Energy,Utilities,2/27/13,6/27/13,4315,0.116047042
CF,CF Industries Holdings Inc,Materials,2/27/13,6/27/13,10729,-0.116284063
CINF,Cincinnati Financial,Financials,2/27/13,6/27/13,2461,0.046436703
EXPD,Expeditors Int'l,Industrials,2/27/13,6/27/13,1275,-0.002865662
XOM,Exxon Mobil Corp.,Energy,2/27/13,6/27/13,10421,0.012653596
FSLR,First Solar Inc,Information Technology,2/27/13,6/27/13,11110,0.645709998
FBHS,Fortune Brands Home & Security,Industrials,2/27/13,6/27/13,5594,0.130543983
FTR,Frontier Communications,Telecommunications Services,2/27/13,6/27/13,6108,0.019656602
GRMN,Garmin Ltd.,Consumer Discretionary,2/27/13,6/27/13,2286,0.071376821
GILD,Gilead Sciences,Health Care,2/27/13,6/27/13,16500,0.189321514
HAS,Hasbro Inc.,Consumer Discretionary,2/27/13,6/27/13,7333,0.110831263
LLL,L-3 Communications Holdings,Industrials,2/27/13,6/27/13,6095,0.132407105
MET,MetLife Inc.,Financials,2/27/13,6/27/13,117026,0.300090085
MHK,Mohawk Industries,Consumer Discretionary,2/27/13,6/27/13,4779,0.070843107
NRG,NRG Energy,Utilities,2/27/13,6/27/13,4686,0.117302102
PX,Praxair Inc.,Materials,2/27/13,6/27/13,1385,0.034583488
PCLN,Priceline.com Inc,Consumer Discretionary,2/27/13,6/27/13,27085,0.181747707
PCLN,Principal Financial Group,Financials,2/27/13,6/27/13,27085,0.181747707
RRC,Range Resources Corp.,Energy,2/27/13,6/27/13,7280,0.06484509
SLG,SL Green Realty,Real Estate,2/27/13,6/27/13,3589,0.100005236
UDR,UDR Inc,Real Estate,2/27/13,6/27/13,6268,0.057455787
VFC,V.F. Corp.,Consumer Discretionary,2/27/13,6/27/13,6037,0.206101082
WEC,Wec Energy Group Inc,Utilities,2/27/13,6/27/13,1474,0.013386216
WMB,Williams Cos.,Energy,2/27/13,6/27/13,13462,-0.032005444
WMB,Willis Towers Watson,Financials,2/27/13,6/27/13,13462,-0.032005421
ADS,Alliance Data Systems,Information Technology,2/28/13,6/28/13,5647,0.140777596
BAC,Bank of America Corp,Financials,2/28/13,6/28/13,0,0.146004758
BXP,Boston Properties,Real Estate,2/28/13,6/28/13,4756,0.028401313
